2020-09-01,15.489403539384782
2020-09-02,9.408283095364997
2020-09-03,10.00064974937842
2020-09-04,12.760078683592122
2020-09-05,11.046683345626125
2020-09-06,11.320078823490277
2020-09-07,10.626925507315793
2020-09-08,14.634292982182249
2020-09-09,12.821073152950792
2020-09-10,14.356237707684148
2020-09-11,12.629407655785082
2020-09-12,12.978060247544455
2020-09-13,12.305740145409013
2020-09-14,13.162013682092486
2020-09-15,15.981057809884032
2020-09-16,16.06789835296619
2020-09-17,17.00535836374006
2020-09-18,17.19282443397278
2020-09-19,15.400088134957162
2020-09-20,18.752608838573405
2020-09-21,17.093754011406258
2020-09-22,17.19845655551387
2020-09-23,18.539987067630175
2020-09-24,19.47367733453129
2020-09-25,19.542761623136407
2020-09-26,21.325062131369915
2020-09-27,20.49030485477846
2020-09-28,22.76453739102072
2020-09-29,25.103715999371822
2020-09-30,20.56864646393819
2020-10-01,24.633279424850564
2020-10-02,28.24078283720651
2020-10-03,26.505902132555
2020-10-04,27.14945084171405
2020-10-05,32.66496901712805
2020-10-06,26.348513850909825
2020-10-07,32.46852877276382
2020-10-08,31.15459684658885
2020-10-09,33.29990500969296
2020-10-10,35.660128814770886
2020-10-11,32.798186232976136
2020-10-12,36.62609408768144
2020-10-13,36.21810204318269
2020-10-14,34.41080934184545
2020-10-15,36.966440919966736
2020-10-16,35.382293870647665
2020-10-17,33.433800191159236
2020-10-18,39.21199149057426
2020-10-19,43.23621305616562
2020-10-20,38.534007755926176
2020-10-21,40.09051894557543
2020-10-22,47.419874495004215
2020-10-23,40.81205577330873
2020-10-24,46.29191677119797
2020-10-25,42.050771482398154
2020-10-26,43.492770009943186
2020-10-27,45.3922996236347
2020-10-28,45.55030132305967
2020-10-29,50.519517960037994
2020-10-30,45.689492234308176
2020-10-31,50.26607588273802
2020-11-01,50.93832158831723
2020-11-02,53.271775342549105
2020-11-03,53.95532009795211
2020-11-04,55.15641513050432
2020-11-05,52.581225929673764
2020-11-06,56.764134792595804
2020-11-07,55.54633566224947
2020-11-08,56.32274269430163
2020-11-09,60.8759145854112
2020-11-10,59.127379496363524
2020-11-11,64.37528208593338
2020-11-12,63.64125034831749
2020-11-13,64.60343067369149
2020-11-14,66.3814477619859
2020-11-15,69.59527497155278
2020-11-16,72.54304949813734
2020-11-17,71.00667976310699
2020-11-18,74.92074533456116
2020-11-19,77.46861975594726
2020-11-20,79.15426843649473
2020-11-21,80.54364974266747
2020-11-22,87.31533826429582
2020-11-23,88.9270249008901
2020-11-24,85.93614468855371
2020-11-25,90.03989262184002
2020-11-26,91.11276301284872
2020-11-27,93.37488019038123
2020-11-28,98.57943564949377
2020-11-29,104.18823222186646
2020-11-30,107.04139311721542
