2020-09-01,8.608072242514847
2020-09-02,8.620144215841725
2020-09-03,10.108931595357715
2020-09-04,11.071261834714202
2020-09-05,6.891065645871934
2020-09-06,12.454444859055743
2020-09-07,7.654822684749571
2020-09-08,6.389025689718116
2020-09-09,7.668785185458464
2020-09-10,10.081654179473443
2020-09-11,12.735455858256419
2020-09-12,10.022106109536816
2020-09-13,7.427916562785768
2020-09-14,10.979021234773402
2020-09-15,11.860378036707283
2020-09-16,11.709744564576182
2020-09-17,9.87710668822699
2020-09-18,13.409718779001643
2020-09-19,10.740263624826603
2020-09-20,15.274009778388473
2020-09-21,14.632645916177054
2020-09-22,18.852974576023257
2020-09-23,14.55304176716436
2020-09-24,15.52690207968151
2020-09-25,13.58987555856109
2020-09-26,18.072499578054245
2020-09-27,14.510910378496247
2020-09-28,14.955891605793342
2020-09-29,15.505413734648819
2020-09-30,16.019021703692047
2020-10-01,18.17576540924019
2020-10-02,17.8228245752835
2020-10-03,18.19630358011657
2020-10-04,25.616475440059588
2020-10-05,18.412534179584764
2020-10-06,18.24521989967702
2020-10-07,23.25892384538193
2020-10-08,19.38875700297513
2020-10-09,20.26724499219243
2020-10-10,24.108526232264108
2020-10-11,24.578107787697878
2020-10-12,24.516914907141786
2020-10-13,26.38174939051757
2020-10-14,22.53100474989241
2020-10-15,25.851741059271184
2020-10-16,27.911821697002075
2020-10-17,23.38421736917934
2020-10-18,34.3201797348414
2020-10-19,33.13516694401039
2020-10-20,34.06590380671293
2020-10-21,32.79494096112344
2020-10-22,34.389790095384406
2020-10-23,36.40047455006935
2020-10-24,35.01953941687239
2020-10-25,40.068472518055806
2020-10-26,40.75116469465298
2020-10-27,41.23283691810354
2020-10-28,44.21910165425448
2020-10-29,44.35232778350443
2020-10-30,42.50178162727826
2020-10-31,49.709568014336725
2020-11-01,52.36367381274021
2020-11-02,54.92552665906172
2020-11-03,55.48366877633317
2020-11-04,52.35103098822505
2020-11-05,62.71922238743845
2020-11-06,58.17857073366974
2020-11-07,61.21622376200411
2020-11-08,67.03160135416876
2020-11-09,69.4527537117495
2020-11-10,69.55377349245897
2020-11-11,67.63492858641693
2020-11-12,69.73881608116287
2020-11-13,72.91128638854019
2020-11-14,73.89038955777674
2020-11-15,78.81824598455135
2020-11-16,79.05080194009768
2020-11-17,81.4281113550355
2020-11-18,79.5887218902728
2020-11-19,79.29229554342167
2020-11-20,84.23139128268538
2020-11-21,92.87497516401781
2020-11-22,93.59231018314252
2020-11-23,94.93656619093694
2020-11-24,96.4303992205148
2020-11-25,98.27786697312727
2020-11-26,92.11947431656864
2020-11-27,98.15570819007614
2020-11-28,104.51525478369216
2020-11-29,105.45292152212356
2020-11-30,107.79362977429568
